,Date,Tweet
0,2020-12-15 13:11:00+00:00,b'Gaes penonton #StartUpEp16 #StartUpEp15 #startupep14 #StartUpEp9 episode berapa sih yg membuat kalian lebih semangat menjlani hidup... yg pesanny kek nyes banget.. soalny aku mau buat konten nih.... aku bingung..'
1,2020-12-13 17:00:01+00:00,b'Next year could be decisive for the world \xf0\x9f\x8c\x8f. 2020 has taught us that we need to work together for a stronger response and show that we can build back better.\n\nJoin in. Be the change.'
2,2020-12-15 13:08:14+00:00,"b'Alah Dalmi, dah break dengan Dosan 3 tahun kot. Takkan tak move on lagi.\n\nApalah campur urusan kerja &amp; peribadi. Kah.\n\n#startupep14'"
3,2020-12-15 10:37:47+00:00,"b'Ya emang gitu, kalau suka ungkapin aja. Daripada mengulur waktu berakhir patah hati.\n#startupep14 https://t.co/VkPWEEhqr4'"
4,2020-12-13 04:10:32+00:00,b'#startupep14 lanjut gak ya tnggal 2 episode nih https://t.co/0QEtEeJAbJ'
5,2020-12-10 15:28:45+00:00,b'aku ngetik nya di sana yach nti di sini ngga ckp malah hihic #StartUp #startupep14 https://t.co/HDV26UALF0'
6,2020-12-10 10:17:18+00:00,"b'sumpah han jipyeong baik banget gue heran, padahal kalo mau kan bisa tuh set set wet wet mumpung lagi renggang ckckck #StartUp #StartUpEp14 dikasih hashtag biar ga spoiler kali aja lewat di tl kalian xixix https://t.co/21iS5Nkk5u'"
7,2020-12-07 14:09:17+00:00,b'best boy han ji pyeong #StartUpEp14'
8,2020-12-07 11:10:51+00:00,"b'gue gk liat, gue gk cembokurrr.... gue lg dgrin musik! sdgjlfaadjkhs #StartUpEp14 https://t.co/PeR5x66gZI'"
9,2020-12-07 08:52:43+00:00,b'hmm... iya itu aq #StartUpEp14 https://t.co/0RfGhsahCW'
10,2020-12-06 23:59:53+00:00,b'napakasinungaling talaga ni ji pyeong???? #StartUpEp14'
11,2020-12-06 16:31:13+00:00,b'#StartUpEp14 emang paling bener kalo di sekip! -__ #StartUpFinale https://t.co/kIanVLHvaC'
12,2020-12-06 16:22:55+00:00,b'Dal-mi kalau mau pacaran sama yang tangannya gede sama Hulk aja. #StartUpEp14'
13,2020-12-06 14:52:19+00:00,b'Pengen lanjut start-up garagara liat ini tapi apadaya yg ep 14 15 aja belom:(\n#StartUpEp16 \n#StartUpEp15 \n#StartUpEp14 https://t.co/lPlm9R2Bvk'
14,2020-12-06 14:44:07+00:00,b'mau ke sini \xf0\x9f\x98\xa9\xf0\x9f\x98\x8d\xe2\x9d\xa4\n\n#StartUp \n#StartUpEp14 \nhttps://t.co/iVtGIEoFnI'
15,2020-12-06 13:57:05+00:00,b'LUH ANO YAN NAM DO SAN???!!! BAKIT PARANG KASALANAN PA NI DALMI?!!!!!! #StartUpEp14'
16,2020-12-06 11:06:43+00:00,"b'kapal ini berlayar, lucu banget. Chulsan &amp; Saha \xe2\x9d\xa4\xf0\x9f\x98\x8d\n\n#StartUp \n#StartUpEp14 \nhttps://t.co/TLnfdddZC6'"
17,2020-12-06 10:54:43+00:00,"b'Pemandangan saat Do San di rumah paman bapaknya tuh cakep banget saat malem pun. \n\nNyalain api unggun, berdua sama Dalmi. Eh aku kan team Jipyeong, jangan oleng \xf0\x9f\x98\xad\xf0\x9f\x98\x8d\n\nDalmi, In Jae, Saha &amp; Trio Samsan nih kece lah. Banyakin scene bisnis gini kan seru \xf0\x9f\x98\x8d\n\n#StartUp \n#StartUpEp14 https://t.co/BZ48VkeF5r'"
18,2020-12-06 10:48:32+00:00,b'Trio Samsan ga balik ke Amerika. Mau buka bisnis di Korea. \n\nKasian In Jae baru tau kondisi nenek. Pengen keluarga ini kumpul lagi \xe2\x9d\xa4\xf0\x9f\x98\xad\n\n#StartUp \n#StartUpEp14 https://t.co/Qc2rWB54hc'
19,2020-12-06 10:11:01+00:00,"b'3 tahun. Ngak ngapa2in, kenama aja lu enceg gonodk. Ngambang aja di kali. #StartUpEp14'"
20,2020-12-06 03:50:38+00:00,b'ketika orang-orang berlomba-lomba ngetweet ss bagian dari drama #StartUp Dan memberikan opininya \n#StartUpEp13 #StartUpEp14 #StartUpEp15 #StartUpEp16 #StarTrekDiscovery'
21,2020-12-06 01:29:17+00:00,"b'Scene ini cantik &amp; romantis sekali. Digendong \xf0\x9f\x92\x91\xf0\x9f\x8c\x85\xf0\x9f\x8c\x89\xf0\x9f\x8d\x83\xf0\x9f\x8c\xb2\xf0\x9f\x98\x8d\xe2\x9d\xa4\n\nAku #TeamHanJiPyeong tapi ya baper liat ini \xf0\x9f\x98\xad\n\nBayangkan bangun pagi, dengan view gini. Suasana malem juga ga kalah keren. \xf0\x9f\x98\xad\xe2\x9d\xa4\n\nYA AMPUN JADI MAU NGINEP SITU \xf0\x9f\x98\x8d\n\n#StartUpEp14 \nhttps://t.co/dNT0Vs0nmk'"
22,2020-12-05 22:53:08+00:00,b'mohon maaf ini #StartUpEp14 ternyata wkwkw gue salah liat eps._.'
23,2020-12-05 19:55:54+00:00,b'Meski menyita waktu tidur sya tidak menyesali itu. baper teruss ahh #TimNamDosan \xf0\x9f\xa5\xba\xf0\x9f\x98\xaa\n#StartUpEp14 https://t.co/BfUijXqzpN'
24,2020-12-05 18:41:03+00:00,"b'Eps. 14\n\nNangisin cowok lain di depan cowok yang lo tau dia suka sama lo. \n\nDalmi cuma Dosan aja pikirannya. Perhatian kecil Jipyeong kayak gini ga berasa gimana gitu? \n\nGua yang nangis astaga, nyesek banget si Jipyeong \xf0\x9f\x98\xad\n\n#StartUp \n#StartUpEp14 https://t.co/gFT9OlfS4n'"
25,2020-12-05 18:18:30+00:00,b'APASIH JIPRET KDKDKSDKWDKWDKWKDWSDW #StartUpEp14 https://t.co/AKdn1sDVGp'
26,2020-12-05 16:22:08+00:00,"b'setelah #StartUpEp14 yang sedikit ngebosenin grgr bahas bucin doang, #StartUpEp15 dateng dengan punchlinenyaa wkwkw'"
27,2020-12-05 16:10:12+00:00,"b'Entering #StartUpEp14.\nManusia bisa gini, ya... https://t.co/S12Nt9gmnd'"
28,2020-12-05 14:47:41+00:00,b'Definisi patah hati dengan situasi masing-masing\n#StartUpEp14 #StartUp https://t.co/UJ9jPFkM4Z'
29,2020-12-05 14:36:14+00:00,b'Dah la. Ji-pyeong deserves better. In-jae pun boleh. Bagi lah Dal-mi tu kat Do-san. #StartUpEp14'
30,2020-12-05 14:21:28+00:00,b'Alaaa comel nya saha fengan chulsan ni \xf0\x9f\x98\x82 #StartUpEp14'
31,2020-12-05 13:57:56+00:00,"b""Gw abis nonton #StartUpEp14 buka twt lngsng ada ht #MMA_RIGGED_TREASURE. INI KNP WOY? Gw keong, anak paud gw tiba' trending"""
32,2020-12-05 13:42:44+00:00,b'Han Ji Pyeong hanggang dulo. #StartUpEp14'
33,2020-12-05 13:37:56+00:00,b'Ga mao lanjut nntn starup males..\nGa tega liat jipyong.\n#StartUpEp14'
34,2020-12-05 13:29:40+00:00,b'Seharusnya ada lebih banyak scene buat Kang Han Na/ In Jae di #StartUpEp14 pun scene dia sm nenek dikit banget \xf0\x9f\x98\xa2 \n\nPadahal actingnya bagus.'
35,2020-12-04 16:37:54+00:00,"b'Han Ji Pyeong : \n\n""Dia untukku\nBukan untukmu\nDia milikku\nBukan milikmu\nPergilah kamu\nJangan kau ganggu\nBiarkan aku\nMendekatinya""\n\n#timjipyeong \n#StartUpEp14\n#Drakor BTS vs BTS \n#StartUpEp15 \n#GFRIEND https://t.co/7xaBKQBauu'"
36,2020-12-04 13:55:46+00:00,b'Ottoke? Han Ji Pyeong \xf0\x9f\x98\x8d\xf0\x9f\x98\xad #KimSeonHo #HanJiPyeongTeam       #StartUpEp14 https://t.co/EIcIxXbjue'
37,2020-12-04 12:52:31+00:00,b'Aku lebih suka liat mereka as second couple daripada liat Nam Do San &amp; Seo Dal Mi #StartUpEp14 https://t.co/auajq9ntDC'
38,2020-12-04 11:35:31+00:00,b'@K_DramaIndo @CNNIndonesia Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi ini pasti kalian jadi sering nonton drakor gaa sihh? Nah kebetulan @puccarious lagi ada desain special drakor #StartUp kesukaan kalian dan masih banyak lagi katalog lainnya\xf0\x9f\x98\x8d #startupep14\nYuk kepoin!\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/nBLL958VFx'
39,2020-12-04 10:30:20+00:00,b'Telat banget nge-tweet #StartUpEp14 tapi bodo amat \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/oLVwJSvBhe'
40,2020-12-04 08:22:41+00:00,"b'@K_DramaIndo @CNNIndonesia Permisi, mau nitip jualan ka \xf0\x9f\x98\x81\n\nREADY STOCK!!\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\n\nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/xT8PxbbbIm'"
41,2020-12-04 07:59:23+00:00,b'Banjir bgt nonton episod 14 banjeeer \xf0\x9f\x98\xad\xf0\x9f\x92\x86\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\n\n#StartUp #StartUpEp14'
42,2020-12-04 07:45:17+00:00,b'Kenapa Dal-mi tak pilih Jipyeong? Why? Why? Kenapa mesti Do-San \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n\nSorry emo jap \xf0\x9f\x98\x91\n\n#StartUpEp14 #kdrama https://t.co/rwDmlyx6iz'
43,2020-12-04 07:25:47+00:00,b'Ni ayat SeonHo ke ayat Ji Pyeong nihhhh.. Ahhaha\nSo nak kena give up dengan Ji Dal ke apa hahahaha\n\n#StartUpEp14\n#TeamJiPyeong https://t.co/qIwjMsh0zk'
44,2020-12-04 06:16:16+00:00,b'Sepanjang nonton #StartUpEp14 adegan dosan dalmi tak skip \xf0\x9f\x98\x8c'
45,2020-12-04 05:56:00+00:00,"b'Dosan: mulut ma hati ga sinkron, penyakit dicari sendiri, stress sendiri. Cengeeeenggg \xf0\x9f\x99\x84 #StartUpEp14 https://t.co/guwDpbxxBa'"
46,2020-12-04 04:40:49+00:00,"b'Kalo yang spoiler prince dimple langsung, aku bisa apaaaa? \xf0\x9f\x98\xad\xf0\x9f\x98\xad #HanJiPyeong #KimSeoHo #StartUpEp14 #StartUpEp15 https://t.co/Wy82WNbhMT'"
47,2020-12-04 03:50:21+00:00,"b'Makin lama makin kasihan sama karakter namdosan , pdahal aku teamnya hanjipyeong \nSedih yoo nyesekkk neng ati \xf0\x9f\x98\xad\xf0\x9f\x98\xad \n\nYowes team menikmati alur ae \xf0\x9f\xa5\xba \n#StartUpEp14 https://t.co/QJ62H2wh3H'"
48,2020-12-04 03:20:50+00:00,"b'@K_DramaIndo Ji-Pyeong ganteng banget \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa9\n\nPermisi, mau nitip jualan ka \xf0\x9f\x98\x81\n\nREADY STOCK!!\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\nSize M &amp; L \nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/WK3sxhROYN'"
49,2020-12-03 17:43:39+00:00,b'Setelah nonton Drakor start up sepertinya ada beberapa kemungkinan :\n1.dal-mi &gt; do-san\n2.dal-mi &gt; ji-pyeong\n3.ji-pyeong &gt; won -injae\n4.ji-pyeong &gt; nenek choi won\nHAHAHA\n\n#StartUpEp14 \n#StartUpEp13'
50,2020-12-03 16:16:27+00:00,"b'Huoh akhirnya nonton sampe #StartUpEp14 juga. Well, ga setuju sih sama sindiran 3 tahun ga ngapa2in. Udah ngapa2in, cuma progress kurang aja dan kehilangan momentum :"")'"
51,2020-12-03 15:42:58+00:00,"b'Tapi ya kalo dilihat\xc2\xb2, jipyeong emang lebih cocok jadi kakanya dalmi sih.\n\n#StartUpEp14'"
52,2020-12-03 15:32:00+00:00,b'nangis bgt nonton start up ep 14\xf0\x9f\x98\xad\xf0\x9f\x98\xad\n#StartUpEp14'
53,2020-12-03 15:19:26+00:00,"b'Opening Promo Netflix Antihold\n\nSHARING: 30K/BULAN\nPRIVATE: 110K/BULAN\n\n\xf0\x9f\x8c\xa0 Legal\n\xf0\x9f\x8c\xa0 Full garansi\n\xf0\x9f\x8c\xa0 100% Trusted\n\n\xf0\x9f\x92\xb3 BCA, OVO, DANA, GOPAY\nfeel free to ask me om dm/mt yaaa! \xf0\x9f\x92\x98\n\n#zonaba #zonauang #StartUpEp14 jual beli jualan butuh wtb spotify disney+ premium aku mau maljum https://t.co/bPG1udHpI2'"
54,2020-12-03 15:06:11+00:00,"b'Saat aku tak bisa membuangnya , tak bisa melupakannya , apa yang harus aku lakukan . \n#StartUpEp14'"
55,2020-12-03 15:06:10+00:00,"b'Jika kamu adalah Seo Dal Mi dalam drama Start-Up, siapa yang akan kamu pilih, Han Ji Pyeong atau Nam Do San? oleh Dian Rosmala Sari https://t.co/I4pSMi0TP3\n\n#TimNamDosan \n#StartUp \n#StartUpEp14 \n#NamJooHyuk \n#BaeSuzy \n#KimSeonHo'"
56,2020-12-03 14:57:01+00:00,"b'@K_DramaIndo Permisi, mau nitip jualan ka \xf0\x9f\x98\x81\n\nREADY STOCK!!\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\n\nInstagram : ourkpopstore. id \nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/xDYLbtNbFE'"
57,2020-12-03 14:28:02+00:00,"b""'LU KAN BUKAN YANG NULIS SURAT, WUUUUUUU'\n\n#StartUpEp14 https://t.co/CqKRaT8X7O"""
58,2020-12-03 13:31:02+00:00,b'Dosan tuh hmmm #StartUpEp14 https://t.co/RQsNW5t1el'
59,2020-12-03 11:49:55+00:00,b'@K_DramaIndo Annyeonghaseo yeorobun\xe2\x9c\xa8\nDimasa pandemi ini pasti kalian jadi sering nonton drakor gaa sihh? Nah kebetulan @puccarious lagi ada desain special drakor #StartUp kesukaan kalian dan masih banyak lagi katalog lainnya\xf0\x9f\x98\x8d #startupep14\nYuk kepoin!\xf0\x9f\x91\x87\xf0\x9f\x8f\xbb https://t.co/9ZHghZR5O3'
60,2020-12-03 08:55:38+00:00,b'Buhahaha #NamDoSan #namdosanteam #HanJipyeong #StartUpEp14 https://t.co/UBFA6vxNsM'
61,2020-12-03 07:37:30+00:00,"b'Di #StartUpEp12 muka Do San dan Seo Dal Mi sampe cemong-cemong bekas spidol, giliran whiteboard-nya dihapus di #StartUpEp14 ternyata spidolnya permanen.\n\nHalo penuliiissss !!  Ini maksudnya gimana, ya ?'"
62,2020-12-03 07:34:26+00:00,"b""Pasti capek bgt ini gendongnya WKWK jalanannya pnjg beud ituh, tapi ini scene terr-romantis. Viewnya matahari terbit+danau+pohon, ditambah bgm jamie 'dream', indahh bgt monangis \xf0\x9f\xa4\xa7\xf0\x9f\xa5\xb0 #StartUp #StartUpEp14 #StartUpEp15 #Dodal https://t.co/DEtWch0h9J https://t.co/jnEvwVkpHl"""
63,2020-12-03 07:27:15+00:00,b'Nonton #StartUpEp14 nya diirit-irit dulu. Karena ep 13 nya kesel bangets ya!'
64,2020-12-03 07:03:29+00:00,b'UWU Kim Seon Ho x Moon Ga Young \xf0\x9f\x98\x8d\n\xf0\x9f\x91\x89\xf0\x9f\x8f\xbb https://t.co/ihzohNJda5\n\n#kimseonho #moongayoung #welcometowaikiki2 #hotteokcouple #startup #startupep13 #StartUpEp14 #hanjipyeong #\xea\xb9\x80\xec\x84\xa0\xed\x98\xb8 #\xeb\xac\xb8\xea\xb0\x80\xec\x98\x81 #\xec\x9c\xbc\xeb\x9d\xbc\xec\xb0\xa8\xec\xb0\xa8\xec\x99\x80\xec\x9d\xb4\xed\x82\xa4\xed\x82\xa42 #\xec\x8a\xa4\xed\x83\x80\xed\x8a\xb8\xec\x97\x85 #\xed\x95\x9c\xec\xa7\x80\xed\x8f\x89 https://t.co/3FDbFJtMWM'
65,2020-12-03 06:54:04+00:00,"b""Terngiang''ee...\n\xe2\x88\x86\xc2\xb6\xe2\x88\x86\n#StartUpEp14 https://t.co/cqfM6awykv"""
66,2020-12-03 06:04:25+00:00,"b'@K_DramaIndo Mau team Do San atau Ji Pyeong yg penting punya kaos yg lucu ini! Bahan dan sablon kualitas oke punya, beda sama lapak sebelah\xf0\x9f\xa4\xadYang mo tanya2, DM aja dulu\xf0\x9f\xa5\xb3 #StartUp #BaeSuzy #NamJooHyuk #KimSeonHo #StartUpEp12 #StartUp13 #StartUpEp14 https://t.co/Jc3Tv4FObN'"
67,2020-12-03 04:28:29+00:00,b'baru kelar nonton #StartUpEp14 \n\ngua udah yakin sekarang\n\ngua tetep tim Jipyeong'
68,2020-12-03 03:23:59+00:00,"b'Belaguuuu banget yg abis pulang dari Silicon Valey, baru juga kemaren rasanya kena muncratan susu.\n\nEps. 14\n#StartUp #StartUpEp14 https://t.co/ufOZ0PLe60'"
69,2020-12-03 03:15:55+00:00,b'bgst apalagi ini anyikkk bengek bgt gusti \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad WOY JINJA BERLAYAR AJA NAPA GEMESH BGT GA KUWAT\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad #StartUp #StartUpEp14 #Suzy #kanghanna #KimSeonHo #NamJooHyuk https://t.co/HoYBqTEWVJ'
70,2020-12-03 03:12:17+00:00,"b'@K_DramaIndo Semangat marathonnya min! \n\nBtw, mau nitip jualan ka \xf0\x9f\x98\x81\n\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\n\nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/v5Lp4fqy4v'"
71,2020-12-03 03:08:02+00:00,"b'@K_DramaIndo Permisi, mau nitip jualan ka \xf0\x9f\x98\x81\n\nREADY STOCK!!\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\n\nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/jvShK4u8Mj'"
72,2020-12-03 01:50:36+00:00,b'Dulu kecilnya kecil banget\nSekarang besarnya besar banget.\n\n#TwitterBlueroom #twitterreceh #TwitterDown #TharnTypeSS2EP4 #HumorRecehKu #Oreo #ASMR #StartUpEp14'
73,2020-12-03 01:06:28+00:00,"b'Tim mana nih kalau kalian, kalau gw sih milih dalmi dari pada mereka nanti dikira gak normal awokawoakwok......\n#StartUpEp13 #StartUpEp14 #TeamDosan #TeamJiPyeong Pak Han https://t.co/IDOPPODM2q'"
74,2020-12-03 00:50:09+00:00,b'Asa kenal dengan filosofinya Bapaknya Dosan. \xf0\x9f\xa4\xad #StartUpEp14 https://t.co/DjRpvMkvuR'
75,2020-12-02 16:26:48+00:00,b'Jadi pengen duet sama ji pyeong nyanyiin lagu risalah hati \nAku bisa membuat mu jatuh cinta kepadaku meski kau tak cinta kepadaku ~~ #StartUpEp14'
76,2020-12-02 16:14:57+00:00,b'nah di episode #StartUpEp13 dan #StartUpEp14 inilah yang sedikit agak mengecewakan bagi saya. \nwhy? karena dari segi cerita agak sedikit mulau membosankan dan bertele-tele.'
77,2020-12-02 16:14:56+00:00,"b'yaelahh, malahbaru sempet melanjutkan dong. \nJadi kita bahas dari segi cerita ya. \nsetelah saya menonton #drakor #StartUpEp14 emmm, beginireview saya'"
78,2020-12-02 15:33:39+00:00,b'#StartUpEp14 seperti tidak ada harapan tp tetep pengen happy ending \xf0\x9f\xa5\xba sapa aja deh serah https://t.co/ii1om7aroU'
79,2020-12-02 14:59:50+00:00,b'Gemeshhhh bangettt sama merekaaaaa huhuhuhu manaaa niii team dosannnn \xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0\xf0\x9f\xa5\xb0 #startupEp14 https://t.co/zgQORkjokG'
80,2020-12-02 14:55:45+00:00,"b'Gaperlu jadi yang paling kece atau yang paling vokal. Jalanin aja, berusaha tapi dibawa santai, yang penting yang dibutuhin ada semua!\xf0\x9f\xa4\xaa\xf0\x9f\xa4\x98 #TeamChulSanSaha #StartUpEp14 https://t.co/HSBhHXoAbZ'"
81,2020-12-02 14:38:20+00:00,b'Ko bisa sih dalmi tidur sambil duduk tapi ga kejengkang #StartUpEp14 https://t.co/z2Mn3nsoWO'
82,2020-12-02 14:21:45+00:00,b'Gimana sih rasanya lagi nangis terus dipeluk ?\n#StartUpEp14 #TeamJiPyeong https://t.co/QIKeKcVnIq'
83,2020-12-02 12:54:42+00:00,b'kawawa si han ji pyeong \xe2\x98\xb9\xef\xb8\x8f #StartUpEp14'
84,2020-12-02 12:48:58+00:00,b'Bakit naman ganito itong Start-Up \xf0\x9f\x98\x91 #StartUpEp14'
85,2020-12-02 12:18:55+00:00,b'Setelah nonton eps 13 &amp; 14 kok jadi kyk hmm \xeb\x82\xa8\xeb\x8f\x84\xec\x82\xb0 oke juga.. hahahha mulai terlihat main leadnya! #StartUpEp14 https://t.co/4AY56jJlcW'
86,2020-12-02 11:08:43+00:00,b'Lokasi Syuting Drakor Start-Up yang Bikin Pengen Kesana https://t.co/wREeuk1WnO via @Travelista #NamDoSan #SeoDalmi #Hanjipyeong #StartUpEp14'
87,2020-12-02 11:02:38+00:00,"b'@ahmadarif07 aku akan berbicara hal hal baik saja tidak perkataan tajam, karena aku investor tidak tertarik dengan bisnis anda -direktur han ji pyeong #StartUpEp14'"
88,2020-12-02 10:34:40+00:00,"b'Guys boleh minta tolong vote best couple nam joo hyuk suzy di instagram story theswonnetflix , thank you sebelumnya #NamJooHyuk #NamDoSan #StartUpEp14 #Dalmi https://t.co/mNSOM4s2tH'"
89,2020-12-02 09:59:58+00:00,"b'@changwonboi Permisi, mau nitip jualan ka \xf0\x9f\x98\x81\n\nT-shirt Start Up (CEO &amp; Mentor)\nPrice : 85K\n\nUntuk setiap pembeliannya akan mendapatkan free 4 polaroid cast start up (bisa pilih)\n#startup #StartUpEp14 #seodalmi #HanJiPyeongTeam https://t.co/hWfqYxCROm'"
90,2020-12-02 06:46:05+00:00,b'Namdosan gak tau diri elaaaaaahhhh..\n#TeamHanJipYeong #timhanjipyeong #TeamJiPyeong #timjipyeong #StartUpEp14'
91,2020-12-02 06:16:08+00:00,b'Sekilas kok mirip Nam Do San yaa \xf0\x9f\xa4\x94 #StartUpEp14 #TeamDosan #TeamJiPyeong https://t.co/jeyxafZuko'
92,2020-12-02 05:02:09+00:00,b'Makanya gue gencar bgt nih ngebacot start up wkakakakakaakkkkk. Yak bentar lg juga ending. Gue malah berharap dodal gak endgame. Gak adil cuk. Gue berharap setiap karakter dpt porsi bahagia masing2. \n\nTp inget: mendapatkan gadis lead bukan jd patokan bahagia!!!! #StartUpEp14'
93,2020-12-02 05:02:08+00:00,b'Kenapa gue akhir2 ini banyak bacot di twit? Ya karena makin kesini team jipyeong makin barbar cuk. Gamasalah sih kalo ngehalu2 gitu ye wajarlah namanya jugak fansss. Tp yg gue sebelin adalah mereka ngehina NJH dong di rl. Asli sebel bet gue. #StartUpEp14 #StartUpEp15'
94,2020-12-02 05:02:07+00:00,b'Gimana kalo seandainya ep 15-16 terjadi plot twist. Jidal berlayar ke samudera cinta. Dan dodal cuma partner bisnis. Kan bisa jadi kek gitu yak??? Kkkkkkk #StartUpEp14 #StartUpEp15'
95,2020-12-02 03:26:57+00:00,b'Ada untungnya gw nonton #StartUp ada relevannya sama fak gw\xf0\x9f\x98\x8c\xf0\x9f\x98\x8c\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d rasanya tuh aahh mantab \n\n#StartUpEp13 #StartUpEp14 https://t.co/xf6xwFoYsN'
96,2020-12-02 03:20:40+00:00,b'omg seo in jae!!! #StartUp #StartUpEp14 https://t.co/wvgGeSLiF9'
97,2020-12-02 02:14:45+00:00,b'Mirip ama Han Ji Pyeong GK sih ? :)\n#StartUpEp13 #TeamJiPyeong #StartUpEp14 https://t.co/X5WN95xVY3'
